iter	Passed	Remaining
13031	1504969	804682
13032	1505091	804571
13033	1505214	804459
13034	1505337	804348
13035	1505458	804235
13036	1505581	804123
13037	1505705	804013
13038	1505828	803901
13039	1505951	803790
13040	1506075	803679
13041	1506197	803567
13042	1506316	803453
13043	1506443	803344
13044	1506553	803225
13045	1506675	803113
13046	1506796	803001
13047	1506904	802881
13048	1507020	802766
13049	1507145	802656
13050	1507261	802540
13051	1507378	802426
13052	1507492	802309
13053	1507613	802197
13054	1507726	802080
13055	1507846	801967
13056	1507965	801853
13057	1508068	801731
13058	1508191	801620
13059	1508306	801504
13060	1508428	801392
13061	1508535	801272
13062	1508637	801149
13063	1508758	801036
13064	1508878	800923
13065	1508989	800806
13066	1509100	800688
13067	1509218	800574
13068	1509338	800461
13069	1509454	800345
13070	1509551	800220
13071	1509675	800109
13072	1509794	799995
13073	1509917	799884
13074	1510042	799774
13075	1510137	799647
13076	1510259	799535
13077	1510380	799423
13078	1510502	799310
13079	1510615	799194
13080	1510740	799083
13081	1510861	798971
13082	1510979	798856
13083	1511103	798745
13084	1511212	798626
13085	1511331	798513
13086	1511457	798403
13087	1511581	798292
13088	1511694	798175
13089	1511809	798059
13090	1511923	797943
13091	1512040	797828
13092	1512164	797718
13093	1512285	797605
13094	1512398	797488
13095	1512518	797375
13096	1512643	797264
13097	1512764	797152
13098	1512878	797035
13099	1513000	796924
13100	1513119	796810
13101	1513241	796698
13102	1513355	796581
13103	1513474	796468
13104	1513585	796350
13105	1513699	796233
13106	1513824	796123
13107	1513945	796010
13108	1514067	795898
13109	1514186	795785
13110	1514299	795668
13111	1514387	795538
13112	1514510	795427
13113	1514635	795316
13114	1514757	795204
13115	1514883	795094
13116	1514993	794975
13117	1515118	794865
13118	1515236	794751
13119	1515356	794638
13120	1515468	794520
13121	1515589	794408
13122	1515705	794292
13123	1515828	794181
13124	1515940	794064
13125	1516062	793951
13126	1516177	793836
13127	1516298	793723
13128	1516419	793611
13129	1516529	793492
13130	1516648	793379
13131	1516761	793262
13132	1516883	793150
13133	1517001	793035
13134	1517128	792926
13135	1517250	792813
13136	1517369	792700
13137	1517495	792590
13138	1517614	792476
13139	1517741	792367
13140	1517864	792255
13141	1517988	792144
13142	1518111	792033
13143	1518234	791921
13144	1518348	791805
13145	1518463	791689
13146	1518583	791575
13147	1518697	791459
13148	1518803	791339
13149	1518923	791226
13150	1519035	791108
13151	1519151	790993
13152	1519275	790882
13153	1519403	790773
13154	1519524	790661
13155	1519647	790549
13156	1519769	790437
13157	1519879	790318
13158	1520000	790206
13159	1520116	790091
13160	1520237	789978
13161	1520350	789861
13162	1520450	789738
13163	1520574	789626
13164	1520688	789510
13165	1520818	789402
13166	1520924	789282
13167	1521047	789170
13168	1521170	789059
13169	1521295	788948
13170	1521420	788837
13171	1521538	788723
13172	1521648	788604
13173	1521769	788492
13174	1521880	788374
13175	1522005	788263
13176	1522123	788149
13177	1522248	788039
13178	1522359	787921
13179	1522480	787808
13180	1522594	787692
13181	1522709	787576
13182	1522819	787458
13183	1522929	787339
13184	1523056	787230
13185	1523166	787111
13186	1523289	787000
13187	1523405	786884
13188	1523519	786768
13189	1523637	786654
13190	1523758	786541
13191	1523882	786430
13192	1523998	786315
13193	1524093	786189
13194	1524216	786077
13195	1524336	785964
13196	1524458	785852
13197	1524578	785738
13198	1524699	785626
13199	1524814	785510
13200	1524914	785386
13201	1525039	785276
13202	1525141	785154
13203	1525260	785039
13204	1525384	784929
13205	1525503	784815
13206	1525626	784703
13207	1525722	784578
13208	1525836	784461
13209	1525955	784348
13210	1526065	784229
13211	1526176	784111
13212	1526287	783994
13213	1526409	783881
13214	1526523	783765
13215	1526637	783649
13216	1526727	783520
13217	1526836	783402
13218	1526957	783289
13219	1527078	783176
13220	1527205	783066
13221	1527321	782951
13222	1527445	782840
13223	1527552	782720
13224	1527657	782599
13225	1527781	782488
13226	1527904	782376
13227	1528017	782260
13228	1528138	782147
13229	1528254	782032
13230	1528378	781921
13231	1528501	781809
13232	1528626	781698
13233	1528743	781583
13234	1528866	781472
13235	1528972	781351
13236	1529099	781241
13237	1529221	781130
13238	1529345	781018
13239	1529465	780905
13240	1529586	780792
13241	1529708	780680
13242	1529827	780566
13243	1529945	780452
13244	1530055	780334
13245	1530172	780219
13246	1530294	780107
13247	1530410	779991
13248	1530535	779880
13249	1530657	779768
13250	1530775	779654
13251	1530897	779542
13252	1531013	779427
13253	1531134	779314
13254	1531256	779202
13255	1531377	779089
13256	1531502	778978
13257	1531627	778867
13258	1531753	778757
13259	1531876	778645
13260	1532001	778535
13261	1532129	778426
13262	1532258	778317
13263	1532359	778194
13264	1532479	778081
13265	1532593	777964
13266	1532709	777849
13267	1532834	777738
13268	1532956	777626
13269	1533074	777512
13270	1533198	777401
13271	1533317	777287
13272	1533440	777175
13273	1533562	777063
13274	1533687	776952
13275	1533796	776833
13276	1533913	776719
13277	1534033	776605
13278	1534137	776484
13279	1534254	776369
13280	1534378	776258
13281	1534491	776141
13282	1534615	776030
13283	1534745	775922
13284	1534866	775809
13285	1534994	775700
13286	1535118	775589
13287	1535230	775471
13288	1535352	775359
13289	1535472	775246
13290	1535582	775127
13291	1535695	775010
13292	1535808	774894
13293	1535921	774777
13294	1536046	774666
13295	1536163	774551
13296	1536283	774438
13297	1536404	774325
13298	1536521	774211
13299	1536644	774098
13300	1536753	773980
13301	1536877	773869
13302	1536998	773756
13303	1537112	773640
13304	1537229	773524
13305	1537351	773413
13306	1537471	773299
13307	1537585	773183
13308	1537712	773073
13309	1537830	772959
13310	1537949	772845
13311	1538073	772733
13312	1538176	772612
13313	1538299	772500
13314	1538406	772380
13315	1538524	772266
13316	1538648	772154
13317	1538773	772044
13318	1538886	771927
13319	1539012	771817
13320	1539134	771704
13321	1539245	771587
13322	1539374	771478
13323	1539496	771365
13324	1539617	771252
13325	1539739	771140
13326	1539862	771028
13327	1539984	770916
13328	1540107	770804
13329	1540229	770692
13330	1540325	770567
13331	1540446	770454
13332	1540565	770340
13333	1540685	770226
13334	1540803	770112
13335	1540917	769996
13336	1541034	769881
13337	1541135	769759
13338	1541244	769640
13339	1541365	769527
13340	1541480	769411
13341	1541603	769299
13342	1541727	769188
13343	1541841	769072
13344	1541952	768954
13345	1542082	768845
13346	1542210	768736
13347	1542336	768625
13348	1542449	768509
13349	1542570	768396
13350	1542681	768278
13351	1542808	768168
13352	1542932	768057
13353	1543054	767945
13354	1543178	767833
13355	1543297	767720
13356	1543421	767608
13357	1543540	767494
13358	1543665	767384
13359	1543771	767263
13360	1543897	767153
13361	1544019	767040
13362	1544146	766931
13363	1544273	766821
13364	1544387	766704
13365	1544502	766589
13366	1544624	766476
13367	1544729	766356
13368	1544853	766244
13369	1544975	766132
13370	1545098	766020
13371	1545224	765909
13372	1545324	765786
13373	1545451	765676
13374	1545567	765561
13375	1545694	765451
13376	1545822	765342
13377	1545920	765217
13378	1546042	765105
13379	1546162	764992
13380	1546280	764877
13381	1546402	764765
13382	1546527	764654
13383	1546650	764542
13384	1546775	764431
13385	1546890	764315
13386	1547008	764201
13387	1547123	764085
13388	1547235	763968
13389	1547360	763857
13390	1547479	763743
13391	1547597	763629
13392	1547706	763510
13393	1547822	763395
13394	1547940	763280
13395	1548054	763164
13396	1548165	763046
13397	1548280	762931
13398	1548399	762816
13399	1548493	762691
13400	1548615	762578
13401	1548728	762461
13402	1548845	762346
13403	1548968	762234
13404	1549067	762111
13405	1549191	761999
13406	1549307	761884
13407	1549431	761772
13408	1549540	761654
13409	1549655	761538
13410	1549779	761426
13411	1549894	761311
13412	1550014	761197
13413	1550137	761085
13414	1550255	760971
13415	1550374	760857
13416	1550497	760745
13417	1550619	760633
13418	1550744	760522
13419	1550867	760410
13420	1550986	760296
13421	1551107	760183
13422	1551217	760065
13423	1551321	759944
13424	1551434	759827
13425	1551550	759711
13426	1551674	759600
13427	1551778	759479
13428	1551894	759364
13429	1552017	759252
13430	1552137	759138
13431	1552257	759025
13432	1552365	758906
13433	1552491	758795
13434	1552617	758684
13435	1552731	758568
13436	1552857	758458
13437	1552973	758342
13438	1553098	758232
13439	1553222	758120
13440	1553335	758003
13441	1553454	757889
13442	1553564	757771
13443	1553690	757661
13444	1553786	757536
13445	1553902	757420
13446	1554027	757309
13447	1554151	757198
13448	1554262	757080
13449	1554382	756966
13450	1554498	756851
13451	1554612	756735
13452	1554729	756620
13453	1554850	756507
13454	1554965	756391
13455	1555085	756278
13456	1555209	756166
13457	1555324	756050
13458	1555421	755926
13459	1555544	755814
13460	1555661	755699
13461	1555785	755588
13462	1555895	755469
13463	1556022	755359
13464	1556134	755242
13465	1556259	755131
13466	1556384	755020
13467	1556499	754904
13468	1556616	754789
13469	1556732	754674
13470	1556850	754560
13471	1556966	754444
13472	1557085	754330
13473	1557204	754216
13474	1557314	754098
13475	1557444	753989
13476	1557569	753878
13477	1557687	753764
13478	1557806	753650
13479	1557934	753540
13480	1558048	753424
13481	1558173	753313
13482	1558288	753197
13483	1558408	753084
13484	1558511	752962
13485	1558630	752848
13486	1558750	752735
13487	1558876	752624
13488	1558993	752509
13489	1559112	752395
13490	1559224	752278
13491	1559332	752159
13492	1559452	752046
13493	1559558	751925
13494	1559681	751813
13495	1559801	751700
13496	1559922	751587
13497	1560049	751477
13498	1560172	751365
13499	1560294	751252
13500	1560408	751136
13501	1560520	751019
13502	1560635	750903
13503	1560755	750790
13504	1560872	750675
13505	1560989	750560
13506	1561114	750449
13507	1561236	750336
13508	1561348	750219
13509	1561463	750103
13510	1561586	749991
13511	1561696	749873
13512	1561824	749763
13513	1561949	749652
13514	1562067	749538
13515	1562188	749424
13516	1562303	749309
13517	1562417	749193
13518	1562544	749082
13519	1562664	748969
13520	1562785	748856
13521	1562906	748743
13522	1563035	748634
13523	1563157	748521
13524	1563279	748409
13525	1563396	748294
13526	1563519	748182
13527	1563638	748068
13528	1563762	747956
13529	1563883	747843
13530	1564005	747731
13531	1564123	747616
13532	1564226	747495
13533	1564346	747381
13534	1564465	747267
13535	1564587	747155
13536	1564705	747040
13537	1564809	746919
13538	1564932	746807
13539	1565055	746695
13540	1565172	746580
13541	1565296	746469
13542	1565411	746353
13543	1565535	746241
13544	1565655	746128
13545	1565766	746010
13546	1565886	745897
13547	1566009	745785
13548	1566119	745666
13549	1566240	745553
13550	1566357	745438
13551	1566473	745323
13552	1566589	745207
13553	1566711	745095
13554	1566826	744979
13555	1566946	744865
13556	1567066	744752
13557	1567187	744639
13558	1567309	744527
13559	1567420	744409
13560	1567535	744293
13561	1567660	744181
13562	1567785	744071
13563	1567888	743949
13564	1568010	743837
13565	1568137	743726
13566	1568249	743609
13567	1568357	743490
13568	1568481	743378
13569	1568590	743260
13570	1568707	743144
13571	1568826	743031
13572	1568954	742921
13573	1569079	742810
13574	1569200	742696
13575	1569325	742586
13576	1569437	742468
13577	1569561	742356
13578	1569668	742237
13579	1569784	742121
13580	1569903	742007
13581	1570024	741894
13582	1570147	741782
13583	1570262	741666
13584	1570387	741555
13585	1570508	741442
13586	1570628	741329
13587	1570736	741210
13588	1570859	741097
13589	1570982	740986
13590	1571109	740875
13591	1571232	740763
13592	1571352	740650
13593	1571465	740533
13594	1571590	740422
13595	1571714	740310
13596	1571839	740199
13597	1571962	740086
13598	1572082	739973
13599	1572203	739860
13600	1572325	739748
13601	1572439	739631
13602	1572558	739517
13603	1572671	739400
13604	1572779	739281
13605	1572901	739168
13606	1572999	739044
13607	1573109	738926
13608	1573236	738816
13609	1573351	738700
13610	1573456	738580
13611	1573582	738469
13612	1573700	738354
13613	1573820	738241
13614	1573930	738122
13615	1574049	738009
13616	1574163	737892
13617	1574282	737778
13618	1574382	737655
13619	1574505	737543
13620	1574617	737426
13621	1574736	737312
13622	1574857	737199
13623	1574970	737082
13624	1575094	736970
13625	1575217	736858
13626	1575333	736743
13627	1575450	736628
13628	1575565	736512
13629	1575688	736400
13630	1575813	736288
13631	1575930	736174
13632	1576048	736059
13633	1576170	735947
13634	1576281	735829
13635	1576409	735719
13636	1576534	735608
13637	1576654	735494
13638	1576782	735384
13639	1576903	735271
13640	1577026	735159
13641	1577151	735048
13642	1577262	734930
13643	1577377	734814
13644	1577501	734702
13645	1577617	734587
13646	1577735	734473
13647	1577857	734360
13648	1577966	734241
13649	1578090	734130
13650	1578207	734014
13651	1578330	733902
13652	1578445	733786
13653	1578551	733667
13654	1578672	733553
13655	1578792	733440
13656	1578913	733326
13657	1579025	733209
13658	1579139	733093
13659	1579249	732975
13660	1579361	732857
13661	1579471	732739
13662	1579580	732621
13663	1579709	732511
13664	1579814	732391
13665	1579933	732276
13666	1580044	732159
13667	1580168	732047
13668	1580278	731929
13669	1580384	731809
13670	1580501	731694
13671	1580612	731576
13672	1580722	731458
13673	1580846	731346
13674	1580971	731235
13675	1581094	731123
13676	1581200	731003
13677	1581317	730888
13678	1581441	730776
13679	1581560	730662
13680	1581685	730550
13681	1581795	730433
13682	1581919	730321
13683	1582025	730201
13684	1582148	730089
13685	1582276	729979
13686	1582398	729866
13687	1582499	729744
13688	1582621	729631
13689	1582745	729519
13690	1582867	729406
13691	1582973	729286
13692	1583101	729177
13693	1583218	729061
13694	1583332	728945
13695	1583452	728832
13696	1583567	728716
13697	1583674	728596
13698	1583794	728483
13699	1583911	728367
13700	1584027	728252
13701	1584150	728140
13702	1584273	728028
13703	1584390	727913
13704	1584504	727796
13705	1584626	727684
13706	1584740	727567
13707	1584854	727451
13708	1584953	727328
13709	1585078	727216
13710	1585198	727103
13711	1585298	726980
13712	1585420	726867
13713	1585541	726754
13714	1585648	726634
13715	1585768	726521
13716	1585884	726405
13717	1585994	726287
13718	1586121	726177
13719	1586245	726065
13720	1586345	725943
13721	1586471	725831
13722	1586592	725718
13723	1586713	725605
13724	1586831	725491
13725	1586956	725380
13726	1587076	725266
13727	1587196	725152
13728	1587316	725039
13729	1587439	724926
13730	1587562	724814
13731	1587690	724704
13732	1587802	724587
13733	1587922	724473
13734	1588046	724362
13735	1588169	724249
13736	1588267	724126
13737	1588360	724000
13738	1588477	723885
13739	1588595	723770
13740	1588716	723657
13741	1588836	723543
13742	1588960	723431
13743	1589079	723318
13744	1589196	723203
13745	1589316	723089
13746	1589438	722976
13747	1589564	722865
13748	1589693	722756
13749	1589819	722645
13750	1589939	722531
13751	1590059	722418
13752	1590161	722296
13753	1590282	722182
13754	1590399	722068
13755	1590515	721952
13756	1590623	721833
13757	1590716	721707
13758	1590831	721591
13759	1590956	721480
13760	1591084	721370
13761	1591208	721258
13762	1591323	721142
13763	1591441	721028
13764	1591561	720914
13765	1591681	720800
13766	1591797	720685
13767	1591908	720567
13768	1592025	720452
13769	1592138	720335
13770	1592255	720220
13771	1592381	720109
13772	1592504	719997
13773	1592618	719881
13774	1592743	719769
13775	1592869	719658
